,index,post_class,prob
160552,964,257,0.125
160884,91,455,0.3333333333333333
161317,281,455,0.125
161405,578,455,0.1111111111111111
161449,548,455,0.3333333333333333
162388,30,546,0.14285714285714285
162584,271,546,0.125
162734,207,546,0.125
162883,982,546,0.125
162891,128,546,0.125
162970,145,546,0.125
163949,472,293,0.14285714285714285
164061,296,293,0.14285714285714285
164502,796,870,0.125
164592,1063,870,0.13043478260869565
164851,1024,870,0.16666666666666666
164872,86,870,0.125
164914,700,870,0.125
165119,729,870,0.125
165293,803,870,0.125
165858,950,744,0.1111111111111111
166083,530,744,0.125
166452,907,744,0.1111111111111111
166453,832,744,0.125
167260,866,669,0.125
167661,1034,669,0.125
168412,869,89,0.125
168441,866,89,0.125
170411,1025,835,0.1111111111111111
170883,507,835,0.125
173073,376,348,0.1111111111111111
173386,729,348,0.125
173493,146,348,0.125
174362,700,47,0.125
174540,730,47,0.125
174699,641,47,0.125
175229,1033,423,0.125
176497,378,301,0.125
176910,210,301,0.125
179208,1011,976,0.1111111111111111
179307,996,976,0.125
179374,1027,976,0.1111111111111111
179732,318,241,0.10714285714285714
179860,489,241,0.125
179877,748,241,0.1111111111111111
180471,351,241,0.125
180608,642,241,0.25
180664,25,241,0.125
181307,166,284,0.125
181555,1001,284,0.125
181600,243,284,0.16666666666666666
181653,729,284,0.125
182661,271,379,0.125
182668,322,379,0.125
182960,982,379,0.125
182966,641,379,0.125
183826,122,269,0.125
185603,830,830,0.1206896551724138
185775,784,830,0.10526315789473684
185985,587,830,0.10526315789473684
186000,528,830,0.10526315789473684
186176,629,830,0.1111111111111111
186573,816,830,0.2222222222222222
187372,315,491,0.125
187488,924,491,0.125
187534,206,491,0.125
187577,794,491,0.125
188087,653,852,0.125
189724,844,596,0.1111111111111111
189929,817,596,0.1111111111111111
189946,224,596,0.1111111111111111
190083,435,596,0.125
190860,1058,504,0.1111111111111111
190894,593,504,0.14285714285714285
191933,840,934,0.1111111111111111
191983,373,934,0.11764705882352941
191988,789,934,0.10526315789473684
192107,451,934,0.2
192232,1061,934,0.2
192414,641,934,0.25
193221,605,625,0.14285714285714285
193440,207,625,0.125
193542,229,625,0.1111111111111111
194300,427,325,0.125
194463,384,325,0.125
194505,29,325,0.125
194612,347,325,0.125
195303,151,1022,0.125
195382,425,1022,0.3333333333333333
195462,88,1022,0.16666666666666666
195588,585,1022,0.3333333333333333
195925,299,1022,0.3333333333333333
196909,16,677,0.1111111111111111
196970,53,677,0.14285714285714285
197167,693,677,0.125
198125,512,452,0.25
198402,1042,452,0.125
198728,312,849,0.25
199162,412,849,0.1111111111111111
199341,730,849,0.125
199476,387,849,0.1111111111111111
200168,1000,655,0.14285714285714285
200332,530,655,0.125
200408,507,655,0.125
200439,527,655,0.14285714285714285
200479,924,655,0.125
200521,163,655,0.14285714285714285
200568,794,655,0.125
200569,170,655,0.125
200626,582,655,0.125
201475,132,828,0.1111111111111111
201576,985,828,0.125
201692,884,828,0.1111111111111111
201744,914,828,0.125
202931,170,124,0.125
202988,582,124,0.125
203573,1033,900,0.125
203711,1000,900,0.14285714285714285
203958,253,900,0.125
203982,527,900,0.14285714285714285
204282,1007,900,0.125
205110,103,27,0.14285714285714285
205149,164,27,0.14285714285714285
205336,258,27,0.14285714285714285
205355,43,27,0.14285714285714285
205455,336,27,0.14285714285714285
205463,1007,27,0.125
205841,1025,46,0.1111111111111111
206384,924,46,0.125
206473,794,46,0.125
207437,633,484,0.125
207514,899,484,0.125
207590,880,484,0.125
207711,52,484,0.125
207814,470,484,0.125
208875,248,83,0.125
209001,708,83,0.125
209938,795,530,0.125
210047,474,530,0.125
211177,351,21,0.125
212536,1036,510,0.125
213069,887,236,0.14285714285714285
213114,191,236,0.1111111111111111
213294,972,236,0.14285714285714285
213471,382,236,0.14285714285714285
214202,1033,640,0.125
214331,979,640,0.16666666666666666
214844,296,640,0.14285714285714285
214897,703,640,0.1111111111111111
217530,161,318,0.14285714285714285
217674,241,318,0.14285714285714285
217964,259,318,0.14285714285714285
218358,712,318,0.14285714285714285
219256,122,526,0.125
219551,305,526,0.2
219601,696,526,0.2
220536,41,902,0.125
221829,1030,123,0.125
222254,161,1020,0.14285714285714285
222398,241,1020,0.14285714285714285
222681,852,1020,0.125
222688,259,1020,0.14285714285714285
222915,454,1020,0.125
223133,773,1020,0.125
224088,1003,630,0.125
224918,378,140,0.125
225529,470,140,0.125
225923,761,974,0.14285714285714285
226273,746,974,0.1111111111111111
226379,465,974,0.125
226651,694,974,0.1111111111111111
227146,313,850,0.125
228752,507,1040,0.125
228853,349,1040,0.1111111111111111
228896,971,1040,0.1111111111111111
229098,291,1040,0.1111111111111111
229845,592,567,0.125
230052,152,567,0.125
230220,420,567,0.125
230237,435,567,0.125
230286,283,567,0.1111111111111111
230852,50,418,0.25
231057,633,418,0.125
231130,550,418,0.16666666666666666
231380,388,418,0.125
231456,1018,418,0.16666666666666666
232308,854,725,0.2
232324,223,725,0.2
233060,850,37,0.13043478260869565
233431,315,37,0.25
233501,365,37,0.14285714285714285
233814,39,37,0.125
234831,565,205,0.14285714285714285
235958,391,405,0.16666666666666666
236051,857,405,0.1111111111111111
237058,904,855,0.16666666666666666
237312,907,855,0.1111111111111111
237377,686,855,0.125
237379,359,855,0.16666666666666666
238626,139,1067,0.16666666666666666
239095,1031,1067,0.125
239175,179,1067,0.125
239209,376,1067,0.1111111111111111
239677,650,1067,0.125
240181,151,783,0.125
240232,887,783,0.14285714285714285
240313,979,783,0.16666666666666666
240417,860,783,0.125
241547,115,981,0.1111111111111111
241869,216,981,0.16666666666666666
241882,674,981,0.125
242049,177,981,0.2
242903,413,610,0.125
243196,340,610,0.125
243944,943,637,0.5
244335,819,637,0.14285714285714285
244461,1042,637,0.125
244463,686,637,0.125
246106,876,664,0.14285714285714285
246377,606,664,0.2
246437,578,664,0.1111111111111111
246532,65,664,0.125
246589,210,664,0.125
246721,1046,664,0.2
247623,322,290,0.125
248925,880,144,0.125
248950,777,144,0.125
249046,52,144,0.125
249060,234,144,0.125
249069,831,144,0.16666666666666666
249076,305,144,0.2
249126,696,144,0.2
249996,883,897,0.125
250196,277,897,0.14285714285714285
251354,1030,704,0.125
252278,589,292,0.125
252311,442,292,0.125
252416,16,292,0.1111111111111111
252571,247,292,0.16666666666666666
252600,838,292,0.125
252721,174,292,0.125
253136,638,60,0.14285714285714285
253855,693,60,0.125
255081,682,571,0.1111111111111111
257084,280,13,0.16666666666666666
257174,594,13,0.16666666666666666
258248,613,209,0.125
258523,657,209,0.16666666666666666
259396,628,856,0.1111111111111111
259483,365,856,0.14285714285714285
260688,355,414,0.25
260734,46,414,0.125
260971,690,414,0.125
261236,282,232,0.16666666666666666
261958,949,232,0.2
262021,249,232,0.2
263345,962,311,0.125
264278,880,411,0.125
264399,52,411,0.125
265325,93,815,0.125
266433,983,320,0.14285714285714285
266684,351,320,0.125
266778,510,320,0.125
267241,345,584,0.20833333333333334
269067,170,29,0.125
269084,776,29,0.25
269113,333,29,0.25
269124,582,29,0.125
269237,1007,29,0.125
271176,908,1016,0.14285714285714285
271409,729,1016,0.125
271607,429,1016,0.14285714285714285
272794,814,684,0.125
273215,272,492,0.14285714285714285
273275,597,492,0.125
274384,724,384,0.1111111111111111
274592,99,384,0.125
276345,283,354,0.1111111111111111
277156,618,895,0.1111111111111111
277259,352,895,0.2
277393,229,895,0.1111111111111111
277439,388,895,0.125
278682,366,975,0.1111111111111111
280256,836,376,0.10526315789473684
283132,567,561,0.1111111111111111
284441,447,265,0.125
284576,703,265,0.1111111111111111
284599,591,265,0.125
285685,555,1056,0.1111111111111111
286316,647,1047,0.16666666666666666
286959,39,1047,0.125
287517,191,374,0.1111111111111111
287913,125,374,0.14285714285714285
290294,219,127,0.125
290307,398,127,0.125
290470,177,127,0.2
291531,277,877,0.14285714285714285
293847,351,642,0.125
294823,412,551,0.1111111111111111
295137,387,551,0.1111111111111111
296149,564,483,0.125
298231,346,345,0.125
300482,747,737,0.125
301720,459,1062,0.11764705882352941
301946,98,1062,0.125
302881,707,611,0.25
303202,18,611,0.1111111111111111
303447,434,611,0.16666666666666666
303955,151,848,0.125
304556,229,848,0.1111111111111111
304602,388,848,0.125
307016,1036,876,0.125
307057,173,876,0.125
307733,323,112,0.125
308033,942,112,0.14285714285714285
308155,416,112,0.14285714285714285
309005,844,781,0.1111111111111111
309210,817,781,0.1111111111111111
311284,49,353,0.125
311360,628,353,0.1111111111111111
312198,320,705,0.1111111111111111
312389,662,705,0.1111111111111111
312502,605,705,0.14285714285714285
312828,428,705,0.1111111111111111
314097,82,55,0.14285714285714285
315020,568,64,0.125
317289,93,226,0.125
317424,211,226,0.14285714285714285
317484,996,226,0.125
317553,261,226,0.14285714285714285
317679,790,226,0.14285714285714285
318635,787,1059,0.1111111111111111
319451,997,648,0.2
319625,700,648,0.125
320431,134,134,0.17391304347826086
320676,620,134,0.10526315789473684
321084,493,134,0.18181818181818182
323399,224,699,0.1111111111111111
324313,1058,251,0.1111111111111111
326474,950,268,0.1111111111111111
327095,470,268,0.125
327890,593,997,0.14285714285714285
328260,435,997,0.125
328994,867,748,0.3333333333333333
329068,444,748,0.3333333333333333
329304,224,748,0.1111111111111111
329451,701,748,0.14285714285714285
329466,100,748,0.3333333333333333
330423,53,760,0.14285714285714285
334637,320,233,0.1111111111111111
334828,662,233,0.1111111111111111
336117,86,905,0.125
336538,803,905,0.125
338530,844,629,0.1111111111111111
338735,817,629,0.1111111111111111
339201,138,254,0.14285714285714285
340037,841,254,0.125
341264,703,245,0.1111111111111111
342178,557,534,0.125
343206,873,854,0.125
343522,857,854,0.1111111111111111
344477,985,117,0.125
345801,219,171,0.125
345814,398,171,0.125
347171,392,201,0.125
349321,57,421,0.125
350420,365,287,0.14285714285714285
350659,296,287,0.14285714285714285
350684,1049,287,0.2
351381,105,979,0.1111111111111111
351847,841,979,0.125
353838,1058,368,0.1111111111111111
353918,1065,368,0.125
354069,221,368,0.125
355202,890,489,0.14285714285714285
355735,138,614,0.14285714285714285
355906,160,614,0.16666666666666666
356050,79,614,0.16666666666666666
357120,876,616,0.14285714285714285
357195,1031,616,0.125
357275,179,616,0.125
357391,606,616,0.2
357465,107,616,0.14285714285714285
357735,1046,616,0.2
357759,931,616,0.125
357777,650,616,0.125
357792,804,616,0.125
358467,105,890,0.1111111111111111
358802,351,890,0.125
360725,175,67,0.11764705882352941
361147,689,67,0.1111111111111111
362188,618,967,0.1111111111111111
362469,296,967,0.14285714285714285
364338,306,1042,0.1111111111111111
364664,211,1042,0.14285714285714285
364675,562,1042,0.14285714285714285
364697,219,1042,0.125
364710,398,1042,0.125
364733,339,1042,0.1111111111111111
364745,776,1042,0.25
364774,333,1042,0.25
364793,261,1042,0.14285714285714285
364919,790,1042,0.14285714285714285
365370,1033,1043,0.125
366628,950,714,0.1111111111111111
366874,844,714,0.1111111111111111
367079,817,714,0.1111111111111111
367855,70,358,0.1111111111111111
368015,148,358,0.14285714285714285
368030,866,358,0.125
368233,689,358,0.1111111111111111
369119,376,791,0.1111111111111111
369254,94,791,0.125
369421,219,791,0.125
369434,398,791,0.125
369500,225,791,0.125
370276,115,947,0.1111111111111111
371820,224,32,0.1111111111111111
371912,894,32,0.1111111111111111
372937,884,132,0.1111111111111111
373589,626,469,0.16666666666666666
377271,719,1006,0.16666666666666666
377345,36,1006,0.13043478260869565
377439,286,1006,0.15384615384615385
377531,615,1006,0.16666666666666666
377707,944,1006,0.16666666666666666
377849,135,1006,0.16666666666666666
378819,564,786,0.125
378893,942,786,0.14285714285714285
379015,416,786,0.14285714285714285
379699,448,560,0.2
380042,210,560,0.125
380260,591,560,0.125
381017,875,803,0.125
381087,883,803,0.125
381116,549,803,0.125
382087,105,889,0.1111111111111111
382227,844,889,0.1111111111111111
382393,125,889,0.14285714285714285
382432,817,889,0.1111111111111111
383450,985,331,0.125
385605,683,1069,0.14285714285714285
385720,972,1069,0.14285714285714285
385897,382,1069,0.14285714285714285
386070,555,1069,0.1111111111111111
387008,29,291,0.125
388386,247,212,0.16666666666666666
389715,682,827,0.1111111111111111
392478,393,393,0.14285714285714285
392966,568,393,0.125
392981,575,393,0.14285714285714285
394103,991,780,0.14285714285714285
395359,352,911,0.2
396739,131,790,0.125
397789,942,475,0.14285714285714285
397911,416,475,0.14285714285714285
400884,396,545,0.14285714285714285
400956,88,545,0.16666666666666666
400958,683,545,0.14285714285714285
401363,774,545,0.14285714285714285
402273,980,690,0.125
402471,215,690,0.125
403411,865,511,0.11764705882352941
404267,748,51,0.1111111111111111
404502,99,51,0.125
404768,18,51,0.1111111111111111
405862,384,1035,0.125
406011,347,1035,0.125
408198,593,993,0.14285714285714285
409790,814,509,0.125
411249,572,572,0.13157894736842105
411689,281,572,0.125
412137,938,572,0.2
413110,210,137,0.125
415432,795,128,0.125
415541,474,128,0.125
416653,210,973,0.125
416715,204,973,0.125
417509,427,470,0.125
417555,792,470,0.125
417931,948,470,0.14285714285714285
418013,154,470,0.16666666666666666
418300,161,627,0.14285714285714285
418444,241,627,0.14285714285714285
418734,259,627,0.14285714285714285
418925,10,627,0.125
420364,984,385,0.125
422181,70,1064,0.1111111111111111
422348,592,1064,0.125
422381,844,1064,0.1111111111111111
422555,152,1064,0.125
422586,817,1064,0.1111111111111111
422723,420,1064,0.125
423514,873,622,0.125
423780,1030,622,0.125
424990,403,1015,0.14285714285714285
427162,29,603,0.125
427212,988,603,0.125
429140,670,608,0.3333333333333333
429456,593,608,0.14285714285714285
431291,161,450,0.14285714285714285
431435,241,450,0.14285714285714285
431725,259,450,0.14285714285714285
431854,578,450,0.1111111111111111
432140,497,450,0.1111111111111111
433114,355,731,0.25
433234,201,731,0.14285714285714285
435332,148,515,0.14285714285714285
435667,831,515,0.16666666666666666
438067,931,665,0.125
438100,804,665,0.125
439111,729,749,0.125
440993,759,439,0.14285714285714285
441105,461,439,0.14285714285714285
444793,863,402,0.14285714285714285
444812,113,402,0.14285714285714285
445000,734,402,0.2
445218,169,402,0.2
445860,115,518,0.1111111111111111
446304,146,518,0.125
447316,512,903,0.25
447485,146,903,0.125
448278,813,433,0.14285714285714285
448546,178,433,0.14285714285714285
448718,190,433,0.14285714285714285
449461,49,409,0.125
452946,115,1027,0.1111111111111111
455708,258,720,0.14285714285714285
457412,748,709,0.1111111111111111
458143,642,709,0.25
458761,1031,711,0.125
458841,179,711,0.125
459229,447,711,0.125
459343,650,711,0.125
460206,103,962,0.14285714285714285
460339,125,962,0.14285714285714285
460551,336,962,0.14285714285714285
461396,985,591,0.125
463317,748,544,0.1111111111111111
463552,99,544,0.125
464984,10,323,0.125
465292,591,323,0.125
466057,530,460,0.125
466133,507,460,0.125
466294,170,460,0.125
466351,582,460,0.125
467312,994,992,0.1111111111111111
468666,955,307,0.1111111111111111
470691,852,970,0.125
470925,454,970,0.125
471143,773,970,0.125
472999,683,310,0.14285714285714285
473327,562,310,0.14285714285714285
474379,413,15,0.125
474672,340,15,0.125
475324,68,466,0.125
476772,426,313,0.125
477526,638,26,0.14285714285714285
478290,682,26,0.1111111111111111
480400,46,579,0.125
480637,690,579,0.125
482923,497,532,0.1111111111111111
484048,248,68,0.125
484174,708,68,0.125
484553,796,851,0.125
488667,46,612,0.125
488904,690,612,0.125
490647,719,806,0.16666666666666666
490907,615,806,0.16666666666666666
491083,944,806,0.16666666666666666
491225,135,806,0.16666666666666666
494822,814,801,0.125
495761,884,713,0.1111111111111111
495979,1034,713,0.125
496694,860,912,0.125
496733,86,912,0.125
497154,803,912,0.125
499364,1030,227,0.125
500360,103,787,0.14285714285714285
500705,336,787,0.14285714285714285
500722,591,787,0.125
501520,858,228,0.125
502167,316,770,0.5
502272,1025,770,0.1111111111111111
502930,277,770,0.14285714285714285
504244,392,743,0.125
506106,1052,249,0.16666666666666666
507183,191,1057,0.1111111111111111
511009,994,97,0.1111111111111111
512263,924,811,0.125
512352,794,811,0.125
512448,497,811,0.1111111111111111
513598,428,99,0.1111111111111111
515849,730,829,0.125
516332,282,107,0.16666666666666666
520413,842,626,0.125
520626,224,626,0.1111111111111111
520661,945,626,0.1111111111111111
521929,1049,645,0.2
523945,633,650,0.125
526137,461,652,0.14285714285714285
527555,426,214,0.125
528932,757,1052,0.125
529712,105,676,0.1111111111111111
531645,327,2,0.2
531984,191,2,0.1111111111111111
533876,139,951,0.16666666666666666
535859,18,607,0.1111111111111111
537025,10,505,0.125
540011,771,1051,0.14285714285714285
540338,645,1051,0.11764705882352941
540603,902,1051,0.14285714285714285
543257,173,482,0.125
544137,1011,952,0.1111111111111111
544303,1027,952,0.1111111111111111
545232,98,459,0.125
546439,994,456,0.1111111111111111
553802,128,891,0.125
553874,682,891,0.1111111111111111
553881,145,891,0.125
553886,173,891,0.125
554828,391,1044,0.16666666666666666
556125,1021,372,0.14285714285714285
558307,270,500,0.125
558491,831,500,0.16666666666666666
559292,813,52,0.14285714285714285
559553,777,52,0.125
559560,178,52,0.14285714285714285
559732,190,52,0.14285714285714285
560877,296,506,0.14285714285714285
561902,562,329,0.14285714285714285
561933,674,329,0.125
566302,659,463,0.2
567764,65,389,0.125
567984,131,389,0.125
573402,800,288,0.10526315789473684
573829,428,288,0.1111111111111111
575852,132,367,0.1111111111111111
577020,1024,487,0.16666666666666666
577751,316,364,0.5
577856,1025,364,0.1111111111111111
579254,70,336,0.1111111111111111
580125,138,987,0.14285714285714285
582825,461,488,0.14285714285714285
583160,562,488,0.14285714285714285
583168,371,488,0.16666666666666666
586658,344,441,0.25
586916,1034,441,0.125
588309,233,181,0.25
589264,1039,181,0.25
590294,176,887,0.16666666666666666
590332,256,887,0.16666666666666666
591024,688,688,0.15384615384615385
594659,427,148,0.125
594776,980,148,0.125
594974,215,148,0.125
595838,166,58,0.125
596086,1001,58,0.125
598259,323,988,0.125
601837,983,588,0.14285714285714285
603380,298,154,0.16666666666666666
604141,42,167,0.11764705882352941
605414,599,995,0.2
605686,532,995,0.2
606588,875,86,0.125
606687,549,86,0.125
610199,107,184,0.14285714285714285
613988,819,174,0.14285714285714285
620877,11,427,0.14285714285714285
621631,160,758,0.16666666666666666
621775,79,758,0.16666666666666666
623308,81,539,0.125
624691,435,943,0.125
625135,393,763,0.14285714285714285
625638,575,763,0.14285714285714285
627110,1,619,0.1111111111111111
627893,94,766,0.125
628139,225,766,0.125
629347,1021,243,0.14285714285714285
630198,589,767,0.125
630231,442,767,0.125
630520,838,767,0.125
635200,204,939,0.125
636630,133,750,0.25
640396,771,904,0.14285714285714285
640988,902,904,0.14285714285714285
644689,428,722,0.1111111111111111
647785,88,200,0.16666666666666666
651903,283,728,0.1111111111111111
655749,771,274,0.14285714285714285
656341,902,274,0.14285714285714285
661774,320,377,0.1111111111111111
661965,662,377,0.1111111111111111
666808,148,57,0.14285714285714285
667196,907,57,0.1111111111111111
667754,887,503,0.14285714285714285
667881,427,503,0.125
668681,282,549,0.16666666666666666
670059,288,643,0.1111111111111111
670178,183,643,0.1111111111111111
671871,656,41,0.14285714285714285
672933,734,552,0.2
673151,169,552,0.2
675141,613,501,0.125
678688,322,361,0.125
681183,562,566,0.14285714285714285
683437,507,62,0.125
684759,729,155,0.125
685544,70,65,0.1111111111111111
690222,950,34,0.1111111111111111
692601,906,28,0.125
694086,899,524,0.125
697739,219,528,0.125
697752,398,528,0.125
698903,163,517,0.14285714285714285
701321,201,1036,0.14285714285714285
708189,843,536,0.25
708228,536,536,0.25
708260,3,536,0.25
708428,741,536,0.25
708503,341,536,0.25
710804,258,20,0.14285714285714285
711952,955,540,0.1111111111111111
715373,355,580,0.25
718762,972,1005,0.14285714285714285
718939,382,1005,0.14285714285714285
721020,431,116,0.14285714285714285
721371,275,116,0.2
723949,686,246,0.125
724684,592,1002,0.125
724891,152,1002,0.125
725059,420,1002,0.125
727237,884,1007,0.1111111111111111
729484,280,583,0.16666666666666666
729574,594,583,0.16666666666666666
731740,281,19,0.125
734074,323,930,0.125
734239,1012,930,0.125
734542,999,930,0.125
737656,75,994,0.1111111111111111
738010,305,994,0.2
738060,696,994,0.2
739058,730,458,0.125
743724,270,477,0.125
748741,174,121,0.125
749747,565,910,0.14285714285714285
754076,448,874,0.2
754611,701,874,0.14285714285714285
755306,376,88,0.1111111111111111
760281,512,1023,0.25
763778,11,106,0.14285714285714285
767389,349,772,0.1111111111111111
767432,971,772,0.1111111111111111
767634,291,772,0.1111111111111111
769988,39,892,0.125
776687,843,352,0.125
776726,536,352,0.125
776758,3,352,0.125
776926,741,352,0.125
777001,341,352,0.125
777812,972,820,0.14285714285714285
777864,395,820,0.16666666666666666
777989,382,820,0.14285714285714285
780083,115,788,0.1111111111111111
785187,204,928,0.125
787064,950,315,0.1111111111111111
787714,174,315,0.125
789963,1021,319,0.14285714285714285
790892,107,927,0.14285714285714285
795755,689,922,0.1111111111111111
799357,447,362,0.125
802696,103,901,0.14285714285714285
803041,336,901,0.14285714285714285
810035,234,920,0.125
812284,207,635,0.125
816876,883,302,0.125
818182,125,359,0.14285714285714285
818847,320,371,0.1111111111111111
819038,662,371,0.1111111111111111
819307,568,371,0.125
820315,281,281,0.25
822244,91,343,0.3333333333333333
822390,320,343,0.1111111111111111
822581,662,343,0.1111111111111111
822809,548,343,0.3333333333333333
824300,896,840,0.125
828693,23,859,0.14285714285714285
830883,721,334,0.125
831067,401,334,0.1111111111111111
832446,250,868,0.25
833547,689,689,0.2222222222222222
835603,120,252,0.14285714285714285
835760,616,252,0.14285714285714285
841746,568,11,0.125
843858,105,360,0.1111111111111111
849114,816,300,0.1111111111111111
851887,393,609,0.14285714285714285
852390,575,609,0.14285714285714285
862002,510,745,0.125
865393,795,480,0.125
865502,474,480,0.125
872058,759,306,0.14285714285714285
875735,166,85,0.125
875983,1001,85,0.125
877049,623,340,0.14285714285714285
882797,306,602,0.1111111111111111
883192,339,602,0.1111111111111111
884308,349,977,0.1111111111111111
884351,971,977,0.1111111111111111
884553,291,977,0.1111111111111111
887806,270,605,0.125
890364,150,328,0.125
894188,233,136,0.25
895143,1039,136,0.25
897195,978,963,0.1111111111111111
898198,1052,1026,0.16666666666666666
914864,843,525,0.125
914903,536,525,0.125
914935,3,525,0.125
915103,741,525,0.125
915178,341,525,0.125
917423,878,114,0.125
917508,756,114,0.125
926716,23,632,0.14285714285714285
928030,216,633,0.16666666666666666
931381,593,909,0.14285714285714285
933394,272,624,0.14285714285714285
935351,1,623,0.1111111111111111
942120,16,1029,0.1111111111111111
942965,424,195,0.125
943284,521,195,0.125
947872,869,9,0.125
952828,689,242,0.1111111111111111
954862,166,478,0.125
955110,1001,478,0.125
957212,141,691,0.14285714285714285
957308,488,691,0.14285714285714285
957521,1009,691,0.14285714285714285
958193,638,109,0.14285714285714285
964678,1030,294,0.125
967079,945,872,0.1111111111111111
971555,842,537,0.125
978681,531,954,0.14285714285714285
978898,222,954,0.14285714285714285
981046,978,982,0.1111111111111111
986649,647,559,0.16666666666666666
988121,883,278,0.125
991781,884,50,0.1111111111111111
995191,578,56,0.1111111111111111
996482,564,846,0.125
1000042,211,38,0.14285714285714285
1000171,261,38,0.14285714285714285
1000297,790,38,0.14285714285714285
1000840,1031,885,0.125
1000920,179,885,0.125
1001422,650,885,0.125
1002635,366,350,0.1111111111111111
1007091,1003,881,0.125
1008069,867,342,0.3333333333333333
1008143,444,342,0.3333333333333333
1008541,100,342,0.3333333333333333
1010490,875,508,0.125
1010589,549,508,0.125
1012764,376,1055,0.1111111111111111
1015141,792,31,0.125
1017898,663,651,0.125
1019071,819,446,0.14285714285714285
1021409,757,33,0.125
1024352,160,24,0.16666666666666666
1024496,79,24,0.16666666666666666
1026028,349,35,0.1111111111111111
1026071,971,35,0.1111111111111111
1026273,291,35,0.1111111111111111
1026925,120,102,0.14285714285714285
1027082,616,102,0.14285714285714285
1029287,120,326,0.14285714285714285
1029444,616,326,0.14285714285714285
1034240,17,317,0.25
1034270,72,317,0.25
1036897,40,357,0.25
1038896,103,118,0.14285714285714285
1039241,336,118,0.14285714285714285
1042384,599,706,0.2
1042656,532,706,0.2
1044836,854,73,0.2
1044852,223,73,0.2
1052160,298,586,0.16666666666666666
1053213,689,77,0.1111111111111111
1060378,945,356,0.1111111111111111
1065002,81,494,0.125
1065876,166,595,0.125
1066124,1001,595,0.125
1074701,283,570,0.1111111111111111
1077061,812,253,0.125
1077965,335,407,0.1111111111111111
1077985,45,407,0.1111111111111111
1084748,306,63,0.1111111111111111
1085143,339,63,0.1111111111111111
1086495,816,156,0.1111111111111111
1090703,721,1037,0.125
1092269,757,100,0.125
1105192,949,636,0.2
1105255,249,636,0.2
1111194,712,1017,0.14285714285714285
1116737,1024,267,0.16666666666666666
1118682,833,732,0.14285714285714285
1121701,163,785,0.14285714285714285
1122895,216,216,0.16666666666666666
1125333,945,217,0.1111111111111111
1127797,435,948,0.125
1136073,82,36,0.14285714285714285
1136911,578,710,0.1111111111111111
1144246,948,422,0.14285714285714285
1154667,991,303,0.14285714285714285
1158430,234,845,0.125
1161266,796,204,0.125
1162956,11,957,0.14285714285714285
1167361,1031,738,0.125
1167441,179,738,0.125
1167943,650,738,0.125
1171480,984,726,0.125
1172519,878,639,0.125
1172604,756,639,0.125
1180874,1021,119,0.14285714285714285
1190322,1021,802,0.14285714285714285
1192337,983,285,0.14285714285714285
1193792,1030,519,0.125
1194965,914,239,0.125
1195736,70,941,0.1111111111111111
1197328,176,240,0.16666666666666666
1197366,256,240,0.16666666666666666
1199608,335,400,0.1111111111111111
1199628,45,400,0.1111111111111111
1203090,854,940,0.2
1203106,223,940,0.2
1205752,82,218,0.14285714285714285
1207799,994,101,0.1111111111111111
1209036,567,471,0.1111111111111111
1211306,93,1019,0.125
1213739,11,933,0.14285714285714285
1215027,351,773,0.125
1215524,833,398,0.14285714285714285
1217203,842,234,0.125
1220706,980,742,0.125
1220904,215,742,0.125
1226931,510,260,0.125
1237391,65,1039,0.125
1238553,17,906,0.25
1238583,72,906,0.25
1241128,894,782,0.1111111111111111
1242197,1035,751,0.14285714285714285
1242850,151,408,0.125
1245212,151,932,0.125
1245291,425,932,0.3333333333333333
1245497,585,932,0.3333333333333333
1245834,299,932,0.3333333333333333
1248157,945,779,0.1111111111111111
1257669,388,918,0.125
1266916,65,808,0.125
1270438,16,807,0.1111111111111111
1271318,68,337,0.125
1275755,833,149,0.14285714285714285
1277251,306,150,0.1111111111111111
1277646,339,150,0.1111111111111111
1285981,510,671,0.125
1290760,1049,159,0.2
1292185,233,915,0.25
1293140,1039,915,0.25
1293620,160,425,0.16666666666666666
1293764,79,425,0.16666666666666666
1295343,878,130,0.125
1295428,756,130,0.125
1296149,461,120,0.14285714285714285
1298557,1052,464,0.16666666666666666
1304976,25,817,0.125
1305825,541,54,0.25
1310732,204,913,0.125
1311915,277,847,0.14285714285714285
1317591,858,646,0.125
1321429,150,324,0.125
1330539,980,674,0.125
1330737,215,674,0.125
1332886,605,437,0.14285714285714285
1336500,578,697,0.1111111111111111
1337662,843,445,0.125
1337701,536,445,0.125
1337733,3,445,0.125
1337901,741,445,0.125
1337976,341,445,0.125
1339930,867,752,0.3333333333333333
1340004,444,752,0.3333333333333333
1340402,100,752,0.3333333333333333
1343660,16,440,0.1111111111111111
1344798,541,185,0.25
1346942,141,438,0.14285714285714285
1347038,488,438,0.14285714285714285
1347251,1009,438,0.14285714285714285
1350607,148,679,0.14285714285714285
1351937,567,158,0.1111111111111111
1352499,138,186,0.14285714285714285
1356591,107,923,0.14285714285714285
1359070,349,187,0.1111111111111111
1359113,971,187,0.1111111111111111
1359315,291,187,0.1111111111111111
1364024,1007,390,0.125
1364833,90,429,0.125
1364961,1041,429,0.125
1365061,473,429,0.125
1367181,844,695,0.1111111111111111
1367386,817,695,0.1111111111111111
1373112,613,179,0.125
1377986,777,916,0.125
